2025-09-27 08:54:29 | INFO | MONGODB_URI: mongodb://localhost:27017/
2025-09-27 08:54:29 | INFO | Inserted message with _id: 68d7ec95eb798aaf4196a3ab into collection: messages_tech
2025-09-27 08:54:29 | INFO | Called process_message() with:
2025-09-27 08:54:29 | INFO |    message={'message': 'I just found JavaScript! It was funny.', 'author': 'Alice', 'timestamp': '2025-09-27 08:53:04', 'category': 'tech', 'sentiment': 0.64, 'keyword_mentioned': 'JavaScript', 'message_length': 38}
2025-09-27 08:54:29 | INFO | Processed message: {'message': 'I just found JavaScript! It was funny.', 'author': 'Alice', 'timestamp': '2025-09-27 08:53:04', 'category': 'tech', 'sentiment': 0.64, 'keyword_mentioned': 'JavaScript', 'message_length': 38}
2025-09-27 08:54:29 | INFO | Calling MongoDB insert_message() with:
2025-09-27 08:54:29 | INFO | message={'message': 'I just found JavaScript! It was funny.', 'author': 'Alice', 'timestamp': '2025-09-27 08:53:04', 'category': 'tech', 'sentiment': 0.64, 'keyword_mentioned': 'JavaScript', 'message_length': 38}
2025-09-27 08:54:29 | INFO | MONGODB_URI: mongodb://localhost:27017/
2025-09-27 08:54:29 | INFO | MONGODB_DB: mongo_buzz_database
2025-09-27 08:54:29 | INFO | Inserted message with _id: 68d7ec95eb798aaf4196a3ad into collection: messages_tech
2025-09-27 08:54:29 | INFO | Called process_message() with:
2025-09-27 08:54:29 | INFO |    message={'message': 'I just tried game! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-09-27 08:53:09', 'category': 'gaming', 'sentiment': 0.25, 'keyword_mentioned': 'game', 'message_length': 35}
2025-09-27 08:54:29 | INFO | Processed message: {'message': 'I just tried game! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-09-27 08:53:09', 'category': 'gaming', 'sentiment': 0.25, 'keyword_mentioned': 'game', 'message_length': 35}
2025-09-27 08:54:29 | INFO | Calling MongoDB insert_message() with:
2025-09-27 08:54:29 | INFO | message={'message': 'I just tried game! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-09-27 08:53:09', 'category': 'gaming', 'sentiment': 0.25, 'keyword_mentioned': 'game', 'message_length': 35}
2025-09-27 08:54:29 | INFO | MONGODB_URI: mongodb://localhost:27017/
2025-09-27 08:54:29 | INFO | MONGODB_DB: mongo_buzz_database
2025-09-27 08:54:29 | INFO | Inserted message with _id: 68d7ec95eb798aaf4196a3af into collection: messages_gaming
2025-09-27 08:54:29 | INFO | Called process_message() with:
2025-09-27 08:54:29 | INFO |    message={'message': 'I just shared a trick! It was amazing.', 'author': 'Eve', 'timestamp': '2025-09-27 08:53:14', 'category': 'other', 'sentiment': 0.71, 'keyword_mentioned': 'other', 'message_length': 38}
2025-09-27 08:54:29 | INFO | Processed message: {'message': 'I just shared a trick! It was amazing.', 'author': 'Eve', 'timestamp': '2025-09-27 08:53:14', 'category': 'other', 'sentiment': 0.71, 'keyword_mentioned': 'other', 'message_length': 38}
2025-09-27 08:54:29 | INFO | Calling MongoDB insert_message() with:
2025-09-27 08:54:29 | INFO | message={'message': 'I just shared a trick! It was amazing.', 'author': 'Eve', 'timestamp': '2025-09-27 08:53:14', 'category': 'other', 'sentiment': 0.71, 'keyword_mentioned': 'other', 'message_length': 38}
2025-09-27 08:54:29 | INFO | MONGODB_URI: mongodb://localhost:27017/
2025-09-27 08:54:29 | INFO | MONGODB_DB: mongo_buzz_database
2025-09-27 08:54:29 | INFO | Inserted message with _id: 68d7ec95eb798aaf4196a3b1 into collection: messages_other
2025-09-27 08:54:29 | INFO | Called process_message() with:
2025-09-27 08:54:29 | INFO |    message={'message': 'I just saw recipe! It was funny.', 'author': 'Alice', 'timestamp': '2025-09-27 08:53:19', 'category': 'food', 'sentiment': 0.29, 'keyword_mentioned': 'recipe', 'message_length': 32}
2025-09-27 08:54:29 | INFO | Processed message: {'message': 'I just saw recipe! It was funny.', 'author': 'Alice', 'timestamp': '2025-09-27 08:53:19', 'category': 'food', 'sentiment': 0.29, 'keyword_mentioned': 'recipe', 'message_length': 32}
2025-09-27 08:54:29 | INFO | Calling MongoDB insert_message() with:
2025-09-27 08:54:29 | INFO | message={'message': 'I just saw recipe! It was funny.', 'author': 'Alice', 'timestamp': '2025-09-27 08:53:19', 'category': 'food', 'sentiment': 0.29, 'keyword_mentioned': 'recipe', 'message_length': 32}
2025-09-27 08:54:29 | INFO | MONGODB_URI: mongodb://localhost:27017/
2025-09-27 08:54:29 | INFO | MONGODB_DB: mongo_buzz_database
2025-09-27 08:54:29 | INFO | Inserted message with _id: 68d7ec95eb798aaf4196a3b3 into collection: messages_food
2025-09-27 08:54:29 | INFO | Called process_message() with:
2025-09-27 08:54:29 | INFO |    message={'message': 'I just found a movie! It was amazing.', 'author': 'Bob', 'timestamp': '2025-09-27 08:53:24', 'category': 'entertainment', 'sentiment': 0.5, 'keyword_mentioned': 'movie', 'message_length': 37}
2025-09-27 08:54:29 | INFO | Processed message: {'message': 'I just found a movie! It was amazing.', 'author': 'Bob', 'timestamp': '2025-09-27 08:53:24', 'category': 'entertainment', 'sentiment': 0.5, 'keyword_mentioned': 'movie', 'message_length': 37}
2025-09-27 08:54:29 | INFO | Calling MongoDB insert_message() with:
2025-09-27 08:54:29 | INFO | message={'message': 'I just found a movie! It was amazing.', 'author': 'Bob', 'timestamp': '2025-09-27 08:53:24', 'category': 'entertainment', 'sentiment': 0.5, 'keyword_mentioned': 'movie', 'message_length': 37}
2025-09-27 08:54:29 | INFO | MONGODB_URI: mongodb://localhost:27017/
2025-09-27 08:54:29 | INFO | MONGODB_DB: mongo_buzz_database
2025-09-27 08:54:29 | INFO | Inserted message with _id: 68d7ec95eb798aaf4196a3b5 into collection: messages_entertainment
2025-09-27 08:54:29 | INFO | Called process_message() with:
2025-09-27 08:54:29 | INFO |    message={'message': 'I just saw recipe! It was boring.', 'author': 'Eve', 'timestamp': '2025-09-27 08:53:29', 'category': 'food', 'sentiment': 0.1, 'keyword_mentioned': 'recipe', 'message_length': 33}
2025-09-27 08:54:29 | INFO | Processed message: {'message': 'I just saw recipe! It was boring.', 'author': 'Eve', 'timestamp': '2025-09-27 08:53:29', 'category': 'food', 'sentiment': 0.1, 'keyword_mentioned': 'recipe', 'message_length': 33}
2025-09-27 08:54:29 | INFO | Calling MongoDB insert_message() with:
2025-09-27 08:54:29 | INFO | message={'message': 'I just saw recipe! It was boring.', 'author': 'Eve', 'timestamp': '2025-09-27 08:53:29', 'category': 'food', 'sentiment': 0.1, 'keyword_mentioned': 'recipe', 'message_length': 33}
2025-09-27 08:54:29 | INFO | MONGODB_URI: mongodb://localhost:27017/
2025-09-27 08:54:29 | INFO | MONGODB_DB: mongo_buzz_database
2025-09-27 08:54:29 | INFO | Inserted message with _id: 68d7ec95eb798aaf4196a3b7 into collection: messages_food
2025-09-27 08:54:29 | INFO | Called process_message() with:
2025-09-27 08:54:29 | INFO |    message={'message': 'I just tried travel! It was exciting.', 'author': 'Bob', 'timestamp': '2025-09-27 08:53:34', 'category': 'travel', 'sentiment': 0.79, 'keyword_mentioned': 'travel', 'message_length': 37}
2025-09-27 08:54:29 | INFO | Processed message: {'message': 'I just tried travel! It was exciting.', 'author': 'Bob', 'timestamp': '2025-09-27 08:53:34', 'category': 'travel', 'sentiment': 0.79, 'keyword_mentioned': 'travel', 'message_length': 37}
2025-09-27 08:54:29 | INFO | Calling MongoDB insert_message() with:
2025-09-27 08:54:29 | INFO | message={'message': 'I just tried travel! It was exciting.', 'author': 'Bob', 'timestamp': '2025-09-27 08:53:34', 'category': 'travel', 'sentiment': 0.79, 'keyword_mentioned': 'travel', 'message_length': 37}
2025-09-27 08:54:29 | INFO | MONGODB_URI: mongodb://localhost:27017/
2025-09-27 08:54:29 | INFO | MONGODB_DB: mongo_buzz_database
2025-09-27 08:54:29 | INFO | Inserted message with _id: 68d7ec95eb798aaf4196a3b9 into collection: messages_travel
2025-09-27 08:54:29 | INFO | Called process_message() with:
2025-09-27 08:54:29 | INFO |    message={'message': 'I just saw a movie! It was weird.', 'author': 'Bob', 'timestamp': '2025-09-27 08:53:39', 'category': 'entertainment', 'sentiment': 0.76, 'keyword_mentioned': 'movie', 'message_length': 33}
2025-09-27 08:54:29 | INFO | Processed message: {'message': 'I just saw a movie! It was weird.', 'author': 'Bob', 'timestamp': '2025-09-27 08:53:39', 'category': 'entertainment', 'sentiment': 0.76, 'keyword_mentioned': 'movie', 'message_length': 33}
2025-09-27 08:54:29 | INFO | Calling MongoDB insert_message() with:
2025-09-27 08:54:29 | INFO | message={'message': 'I just saw a movie! It was weird.', 'author': 'Bob', 'timestamp': '2025-09-27 08:53:39', 'category': 'entertainment', 'sentiment': 0.76, 'keyword_mentioned': 'movie', 'message_length': 33}
2025-09-27 08:54:29 | INFO | MONGODB_URI: mongodb://localhost:27017/
2025-09-27 08:54:29 | INFO | MONGODB_DB: mongo_buzz_database
2025-09-27 08:54:29 | INFO | Inserted message with _id: 68d7ec95eb798aaf4196a3bb into collection: messages_entertainment
2025-09-27 08:54:29 | INFO | Called process_message() with:
2025-09-27 08:54:29 | INFO |    message={'message': 'I just tried a trick! It was weird.', 'author': 'Charlie', 'timestamp': '2025-09-27 08:53:44', 'category': 'other', 'sentiment': 0.98, 'keyword_mentioned': 'other', 'message_length': 35}
2025-09-27 08:54:29 | INFO | Processed message: {'message': 'I just tried a trick! It was weird.', 'author': 'Charlie', 'timestamp': '2025-09-27 08:53:44', 'category': 'other', 'sentiment': 0.98, 'keyword_mentioned': 'other', 'message_length': 35}
2025-09-27 08:54:29 | INFO | Calling MongoDB insert_message() with:
2025-09-27 08:54:29 | INFO | message={'message': 'I just tried a trick! It was weird.', 'author': 'Charlie', 'timestamp': '2025-09-27 08:53:44', 'category': 'other', 'sentiment': 0.98, 'keyword_mentioned': 'other', 'message_length': 35}
2025-09-27 08:54:29 | INFO | MONGODB_URI: mongodb://localhost:27017/
2025-09-27 08:54:29 | INFO | MONGODB_DB: mongo_buzz_database
2025-09-27 08:54:29 | INFO | Inserted message with _id: 68d7ec95eb798aaf4196a3bd into collection: messages_other
2025-09-27 08:54:29 | INFO | Called process_message() with:
2025-09-27 08:54:29 | INFO |    message={'message': 'I just found recipe! It was amazing.', 'author': 'Bob', 'timestamp': '2025-09-27 08:53:49', 'category': 'food', 'sentiment': 0.43, 'keyword_mentioned': 'recipe', 'message_length': 36}
2025-09-27 08:54:29 | INFO | Processed message: {'message': 'I just found recipe! It was amazing.', 'author': 'Bob', 'timestamp': '2025-09-27 08:53:49', 'category': 'food', 'sentiment': 0.43, 'keyword_mentioned': 'recipe', 'message_length': 36}
2025-09-27 08:54:29 | INFO | Calling MongoDB insert_message() with:
2025-09-27 08:54:29 | INFO | message={'message': 'I just found recipe! It was amazing.', 'author': 'Bob', 'timestamp': '2025-09-27 08:53:49', 'category': 'food', 'sentiment': 0.43, 'keyword_mentioned': 'recipe', 'message_length': 36}
2025-09-27 08:54:29 | INFO | MONGODB_URI: mongodb://localhost:27017/
2025-09-27 08:54:30 | INFO | MONGODB_DB: mongo_buzz_database
2025-09-27 08:54:30 | INFO | Inserted message with _id: 68d7ec96eb798aaf4196a3bf into collection: messages_food
2025-09-27 08:54:30 | INFO | Called process_message() with:
2025-09-27 08:54:30 | INFO |    message={'message': 'I just loved Python! It was boring.', 'author': 'Bob', 'timestamp': '2025-09-27 08:53:54', 'category': 'tech', 'sentiment': 0.01, 'keyword_mentioned': 'Python', 'message_length': 35}
2025-09-27 08:54:30 | INFO | Processed message: {'message': 'I just loved Python! It was boring.', 'author': 'Bob', 'timestamp': '2025-09-27 08:53:54', 'category': 'tech', 'sentiment': 0.01, 'keyword_mentioned': 'Python', 'message_length': 35}
2025-09-27 08:54:30 | INFO | Calling MongoDB insert_message() with:
2025-09-27 08:54:30 | INFO | message={'message': 'I just loved Python! It was boring.', 'author': 'Bob', 'timestamp': '2025-09-27 08:53:54', 'category': 'tech', 'sentiment': 0.01, 'keyword_mentioned': 'Python', 'message_length': 35}
2025-09-27 08:54:30 | INFO | MONGODB_URI: mongodb://localhost:27017/
2025-09-27 08:54:30 | INFO | MONGODB_DB: mongo_buzz_database
2025-09-27 08:54:30 | INFO | Inserted message with _id: 68d7ec96eb798aaf4196a3c1 into collection: messages_tech
2025-09-27 08:54:30 | INFO | Called process_message() with:
2025-09-27 08:54:30 | INFO |    message={'message': 'I just loved an app! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-09-27 08:53:59', 'category': 'other', 'sentiment': 0.63, 'keyword_mentioned': 'other', 'message_length': 37}
2025-09-27 08:54:30 | INFO | Processed message: {'message': 'I just loved an app! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-09-27 08:53:59', 'category': 'other', 'sentiment': 0.63, 'keyword_mentioned': 'other', 'message_length': 37}
2025-09-27 08:54:30 | INFO | Calling MongoDB insert_message() with:
2025-09-27 08:54:30 | INFO | message={'message': 'I just loved an app! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-09-27 08:53:59', 'category': 'other', 'sentiment': 0.63, 'keyword_mentioned': 'other', 'message_length': 37}
2025-09-27 08:54:30 | INFO | MONGODB_URI: mongodb://localhost:27017/
2025-09-27 08:54:30 | INFO | MONGODB_DB: mongo_buzz_database
2025-09-27 08:54:30 | INFO | Inserted message with _id: 68d7ec96eb798aaf4196a3c3 into collection: messages_other
2025-09-27 08:54:30 | INFO | Called process_message() with:
2025-09-27 08:54:30 | INFO |    message={'message': 'I just shared a meme! It was boring.', 'author': 'Charlie', 'timestamp': '2025-09-27 08:54:04', 'category': 'humor', 'sentiment': 0.33, 'keyword_mentioned': 'meme', 'message_length': 36}
2025-09-27 08:54:30 | INFO | Processed message: {'message': 'I just shared a meme! It was boring.', 'author': 'Charlie', 'timestamp': '2025-09-27 08:54:04', 'category': 'humor', 'sentiment': 0.33, 'keyword_mentioned': 'meme', 'message_length': 36}
2025-09-27 08:54:30 | INFO | Calling MongoDB insert_message() with:
2025-09-27 08:54:30 | INFO | message={'message': 'I just shared a meme! It was boring.', 'author': 'Charlie', 'timestamp': '2025-09-27 08:54:04', 'category': 'humor', 'sentiment': 0.33, 'keyword_mentioned': 'meme', 'message_length': 36}
2025-09-27 08:54:30 | INFO | MONGODB_URI: mongodb://localhost:27017/
2025-09-27 08:54:30 | INFO | MONGODB_DB: mongo_buzz_database
2025-09-27 08:54:30 | INFO | Inserted message with _id: 68d7ec96eb798aaf4196a3c5 into collection: messages_humor
2025-09-27 08:54:30 | INFO | Called process_message() with:
2025-09-27 08:54:30 | INFO |    message={'message': 'I just saw a trick! It was weird.', 'author': 'Alice', 'timestamp': '2025-09-27 08:54:09', 'category': 'other', 'sentiment': 0.47, 'keyword_mentioned': 'other', 'message_length': 33}
2025-09-27 08:54:30 | INFO | Processed message: {'message': 'I just saw a trick! It was weird.', 'author': 'Alice', 'timestamp': '2025-09-27 08:54:09', 'category': 'other', 'sentiment': 0.47, 'keyword_mentioned': 'other', 'message_length': 33}
2025-09-27 08:54:30 | INFO | Calling MongoDB insert_message() with:
2025-09-27 08:54:30 | INFO | message={'message': 'I just saw a trick! It was weird.', 'author': 'Alice', 'timestamp': '2025-09-27 08:54:09', 'category': 'other', 'sentiment': 0.47, 'keyword_mentioned': 'other', 'message_length': 33}
2025-09-27 08:54:30 | INFO | MONGODB_URI: mongodb://localhost:27017/
2025-09-27 08:54:30 | INFO | MONGODB_DB: mongo_buzz_database
2025-09-27 08:54:30 | INFO | Inserted message with _id: 68d7ec96eb798aaf4196a3c7 into collection: messages_other
2025-09-27 08:54:30 | INFO | Called process_message() with:
2025-09-27 08:54:30 | INFO |    message={'message': 'I just found travel! It was exciting.', 'author': 'Alice', 'timestamp': '2025-09-27 08:54:14', 'category': 'travel', 'sentiment': 0.4, 'keyword_mentioned': 'travel', 'message_length': 37}
2025-09-27 08:54:30 | INFO | Processed message: {'message': 'I just found travel! It was exciting.', 'author': 'Alice', 'timestamp': '2025-09-27 08:54:14', 'category': 'travel', 'sentiment': 0.4, 'keyword_mentioned': 'travel', 'message_length': 37}
2025-09-27 08:54:30 | INFO | Calling MongoDB insert_message() with:
2025-09-27 08:54:30 | INFO | message={'message': 'I just found travel! It was exciting.', 'author': 'Alice', 'timestamp': '2025-09-27 08:54:14', 'category': 'travel', 'sentiment': 0.4, 'keyword_mentioned': 'travel', 'message_length': 37}
2025-09-27 08:54:30 | INFO | MONGODB_URI: mongodb://localhost:27017/
2025-09-27 08:54:30 | INFO | MONGODB_DB: mongo_buzz_database
2025-09-27 08:54:30 | INFO | Inserted message with _id: 68d7ec96eb798aaf4196a3c9 into collection: messages_travel
2025-09-27 08:54:30 | INFO | Called process_message() with:
2025-09-27 08:54:30 | INFO |    message={'message': 'I just shared JavaScript! It was exciting.', 'author': 'Alice', 'timestamp': '2025-09-27 08:54:19', 'category': 'tech', 'sentiment': 0.47, 'keyword_mentioned': 'JavaScript', 'message_length': 42}
2025-09-27 08:54:30 | INFO | Processed message: {'message': 'I just shared JavaScript! It was exciting.', 'author': 'Alice', 'timestamp': '2025-09-27 08:54:19', 'category': 'tech', 'sentiment': 0.47, 'keyword_mentioned': 'JavaScript', 'message_length': 42}
2025-09-27 08:54:30 | INFO | Calling MongoDB insert_message() with:
2025-09-27 08:54:30 | INFO | message={'message': 'I just shared JavaScript! It was exciting.', 'author': 'Alice', 'timestamp': '2025-09-27 08:54:19', 'category': 'tech', 'sentiment': 0.47, 'keyword_mentioned': 'JavaScript', 'message_length': 42}
2025-09-27 08:54:30 | INFO | MONGODB_URI: mongodb://localhost:27017/
2025-09-27 08:54:30 | INFO | MONGODB_DB: mongo_buzz_database
2025-09-27 08:54:30 | INFO | Inserted message with _id: 68d7ec96eb798aaf4196a3cb into collection: messages_tech
2025-09-27 08:54:30 | INFO | Called process_message() with:
2025-09-27 08:54:30 | INFO |    message={'message': 'I just loved a movie! It was funny.', 'author': 'Alice', 'timestamp': '2025-09-27 08:54:24', 'category': 'entertainment', 'sentiment': 0.6, 'keyword_mentioned': 'movie', 'message_length': 35}
2025-09-27 08:54:30 | INFO | Processed message: {'message': 'I just loved a movie! It was funny.', 'author': 'Alice', 'timestamp': '2025-09-27 08:54:24', 'category': 'entertainment', 'sentiment': 0.6, 'keyword_mentioned': 'movie', 'message_length': 35}
2025-09-27 08:54:30 | INFO | Calling MongoDB insert_message() with:
2025-09-27 08:54:30 | INFO | message={'message': 'I just loved a movie! It was funny.', 'author': 'Alice', 'timestamp': '2025-09-27 08:54:24', 'category': 'entertainment', 'sentiment': 0.6, 'keyword_mentioned': 'movie', 'message_length': 35}
2025-09-27 08:54:30 | INFO | MONGODB_URI: mongodb://localhost:27017/
2025-09-27 08:54:30 | INFO | MONGODB_DB: mongo_buzz_database
2025-09-27 08:54:30 | INFO | Inserted message with _id: 68d7ec96eb798aaf4196a3cd into collection: messages_entertainment
2025-09-27 08:54:30 | INFO | Called process_message() with:
2025-09-27 08:54:30 | INFO |    message={'message': 'I just found JavaScript! It was funny.', 'author': 'Eve', 'timestamp': '2025-09-27 08:54:29', 'category': 'tech', 'sentiment': 0.3, 'keyword_mentioned': 'JavaScript', 'message_length': 38}
2025-09-27 08:54:30 | INFO | Processed message: {'message': 'I just found JavaScript! It was funny.', 'author': 'Eve', 'timestamp': '2025-09-27 08:54:29', 'category': 'tech', 'sentiment': 0.3, 'keyword_mentioned': 'JavaScript', 'message_length': 38}
2025-09-27 08:54:30 | INFO | Calling MongoDB insert_message() with:
2025-09-27 08:54:30 | INFO | message={'message': 'I just found JavaScript! It was funny.', 'author': 'Eve', 'timestamp': '2025-09-27 08:54:29', 'category': 'tech', 'sentiment': 0.3, 'keyword_mentioned': 'JavaScript', 'message_length': 38}
2025-09-27 08:54:30 | INFO | MONGODB_URI: mongodb://localhost:27017/
2025-09-27 08:54:30 | INFO | MONGODB_DB: mongo_buzz_database
2025-09-27 08:54:30 | INFO | Inserted message with _id: 68d7ec96eb798aaf4196a3cf into collection: messages_tech
2025-09-27 08:54:34 | INFO | Called process_message() with:
